Index,Type,Price,Area,Location
917,T3,280000,114,Aveiro
918,T1,160000,67,Porto
919,T2,429000,91,Faro
920,T2,408000,81,Faro
921,T2,468000,92,Faro
922,T2,550000,120,Lisboa
923,T2,162000,67.60,Porto
924,T0,175000,36,Porto
925,T3,375000,102.30,Porto
926,T3,495000,211,Faro
927,T4,349000,160,Lisboa
928,T3,199000,111,Braga
929,T2,195000,82,Porto
930,T2,240000,86,Lisboa
931,T2,185000,92,Porto
932,T1,170000,84,Porto
933,T3,235000,105.40,Aveiro
934,T1,199000,40,Lisboa
935,T4,2125000,286,Lisboa
936,T4,2025000,281,Lisboa
937,T4,290000,179,Coimbra
938,T3,219500,125,Porto
939,T3,235000,130,Setúbal
940,T2,370000,66,Lisboa
941,T3,199000,80,Lisboa
942,T2,260000,80,Lisboa
943,T1,210000,90,Porto
944,T3,155000,126.90,Beja
945,T2,270000,97.87,Braga
946,T2,169200,93,Aveiro
947,T3,489000,127,Porto
948,T3,403000,115.81,Porto
949,T3,250000,130,Porto
950,T2,290000,91.20,Porto
951,T1,980000,110,Lisboa
952,T4,480000,102,Lisboa
953,T2,239000,130,Porto
954,T4,340000,138,Faro
955,T1,280000,61,Lisboa
956,T2,315000,87,Braga
957,T3,219900,116,Braga
959,T3,249900,110,Braga
960,T3,219000,116,Braga
961,T3,620000,140,Lisboa
962,T3,1180000,102.68,Lisboa
963,T2,790000,86.81,Setúbal
964,T2,155900,120,Braga
965,T2,295000,83.10,Lisboa
966,T2,210000,100,Braga
968,T2,155000,161.60,Aveiro
969,T1,31500,70,Faro
970,T2,219900,72,Porto
971,T1,195310,63.70,Porto
972,T3,284780,87.05,Porto
973,T2,515000,177.95,Setúbal
974,T2,649000,104,Lisboa
975,T2,470010,125,Porto
976,T3,315000,132,Porto
977,T3,229000,106,Setúbal
978,T2,325000,155.40,Lisboa
979,T3,398000,97,Lisboa
980,T3,217500,93.38,Lisboa
981,T4,335000,107,Lisboa
982,T2,315000,101.50,Lisboa
983,T2,355000,54.25,Lisboa
984,T2,194500,148.08,Porto
985,T2,670000,131.73,Porto
986,T2,245000,95,Lisboa
987,T1,520000,95.36,Porto
988,T3,120000,101.25,Coimbra
989,T4,970000,152,Porto
990,T1,169900,36,Porto
991,T3,385000,165,Faro
992,T2,140000,109,Setúbal
993,T2,229500,120,Porto
994,T2,249000,65,Setúbal
995,T2,265000,93,Porto
996,T3,960000,130,Lisboa
997,T2,380000,96.90,Porto
998,T2,235000,125,Porto
999,T2,550000,90,Lisboa
1000,T2,340000,55,Lisboa
1001,T4,407000,165,Faro
1002,T0,189000,45,Faro
1003,T2,235000,121.30,Coimbra
1004,T3,249900,110,Braga
1006,T3,265000,124,Lisboa
1007,T2,175000,69,Porto
1008,T0,259000,72,Faro
1009,T2,229000,68.26,Lisboa
1010,T4,99000,102,Leiria
1011,T2,210000,100,Braga
1012,T3,850000,150,Faro
1013,T2,208900,60,Lisboa
1014,T2,850000,114,Faro
1015,T2,240000,70,Faro
1016,T2,320000,108.67,Porto
1017,T3,180000,83,Porto
1018,T3,330000,135,Porto
1020,T3,406095,139.11,Porto
1021,T2,420000,89,Porto
1022,T1,800000,77,Lisboa
1023,T4,302000,98,Lisboa
1024,T3,177000,80,Setúbal
1025,T2,210000,100,Braga
1026,T2,187000,76,Lisboa
1027,T3,232500,125.53,Setúbal
1028,T2,195000,89.30,Porto
1029,T1,288000,43.46,Lisboa
1030,T2,240000,115,Faro
1031,T2,147500,67,Aveiro
1032,T2,380000,85.20,Faro
1033,T3,335000,122,Porto
1034,T0,106000,38,Braga
1035,T2,224500,64,Lisboa
1037,T2,529000,111.90,Lisboa
1038,T1,207000,56,Lisboa
1039,T2,285000,105,Porto
1040,T3,299000,89,Faro
1041,T3,249000,115,Lisboa
1042,T3,175000,122,Aveiro
1043,T2,178000,70,Lisboa
1044,T4,1200000,188,Porto
1045,T3,240000,99,Setúbal
1046,T3,307000,135,Lisboa
1047,T1,250000,43,Lisboa
1048,T2,198000,65,Lisboa
1049,T3,425000,102,Lisboa
1050,T2,417000,84,Lisboa
1051,T3,159500,115,Leiria
1052,T3,190000,124,Leiria
1053,T3,220000,119.50,Faro
1055,T2,372000,88,Porto
1056,T3,580000,110,Lisboa
1057,T3,545000,166.70,Lisboa
1058,T1,262000,57,Porto
1059,T2,255000,113,Porto
1060,T3,595000,108.29,Lisboa
1061,T3,395000,111,Porto
1062,T2,288000,75,Lisboa
1063,T2,575000,139.19,Faro
1064,T3,350000,107,Porto
1065,T4,387500,135,Porto
1066,T3,367500,135,Porto
1067,T2,640000,98,Faro
1068,T3,510000,119,Setúbal
1069,T4,650000,197.31,Setúbal
1070,T2,199900,89.10,Porto
1071,T3,425000,115.80,Setúbal
1072,T2,179000,89,Porto
1073,T2,232500,47,Lisboa
1074,T4,2700000,257,Lisboa
1075,T3,320000,117,Faro
1076,T2,516000,104,Porto
1077,T3,836000,153,Porto
1078,T1,372000,75,Porto
1079,T3,480000,158,Porto
1080,T3,279500,77,Porto
1081,T3,259500,74,Porto
1082,T2,172500,80,Lisboa
1083,T1,225000,77,Porto
1084,T3,220000,132,Aveiro
1085,T1,265000,69.57,Porto
1086,T3,135000,147,Santarém
1087,T1,795000,85,Lisboa
1088,T1,185000,72,Lisboa
1089,T2,850000,150.75,Faro
1090,T4,310000,125,Lisboa
1091,T2,195300,84.93,Coimbra
1092,T1,135700,59.32,Coimbra
1093,T2,155000,90,Setúbal
1094,T3,615000,134,Porto
1095,T2,350000,72,Coimbra
1096,T1,179500,42,Coimbra
1098,T2,159900,63,Braga
1099,T3,285000,142,Porto
1100,T3,184000,95,Porto
1101,T1,225000,77,Porto
1102,T2,120000,115,Setúbal
1103,T3,475000,165,Setúbal
1104,T3,330000,106,Porto
1105,T3,495000,119,Porto
1106,T2,285000,77.70,Porto
1107,T2,219000,63,Lisboa
1109,T2,185000,81,Setúbal
1110,T3,262000,138,Santarém
1111,T4,1400000,227,Porto
1113,T2,229000,94,Porto
1114,T3,185000,100,Porto
1115,T2,3400000,326,Lisboa
1116,T2,200000,100,Aveiro
1117,T3,298000,162,Porto
1118,T3,760000,194,Lisboa
1119,T4,465000,117.50,Porto
1120,T3,275000,225,Aveiro
1121,T2,325300,81.92,Santarém
1122,T3,435000,98,Ilha da Madeira
1123,T2,375000,105,Faro
1124,T6,625000,209.20,Porto
1125,T3,305000,169,Santarém
1126,T3,148000,127,Santarém
1127,T3,149000,91,Santarém
1128,T0,129500,39,Leiria
1129,T3,305000,164,Santarém
1130,T4,350000,173,Santarém
1131,T3,305000,163,Santarém
1132,T2,166000,81,Setúbal
1133,T2,166000,79,Setúbal
1134,T4,260000,213,Braga
1135,T2,285000,82.50,Faro
1136,T3,375000,173,Porto
1137,T3,755000,140,Porto
1138,T1,249500,54.16,Porto
1139,T3,339000,95,Lisboa
1140,T2,236000,50,Porto
1141,T3,285000,161,Braga
1142,T1,240000,57.54,Faro
1143,T2,177500,70.73,Setúbal
1144,T3,189000,106.40,Porto
1145,T2,85000,94,Coimbra
1146,T1,240000,50,Setúbal
1147,T3,350000,100,Setúbal
1148,T3,370000,100,Setúbal
1149,T3,395000,136,Setúbal
1150,T3,350000,134,Braga
1151,T3,199950,150,Aveiro
1152,T1,185000,64,Apartamento para comprar: Viseu
1153,T2,365000,114,Apartamento para comprar: Viseu
1154,T3,365000,162,Viseu
1155,T2,380000,121,Apartamento para comprar: Viseu
1156,T3,235000,105,Coimbra
1157,T2,250000,87,Apartamento para comprar: Viseu
1158,T1,230000,74.70,Porto
1159,T2,260000,66,Faro
1160,T5,365000,150,Braga
1161,T3,960000,148,Lisboa
1162,T4,725000,189,Porto
1163,T6,890000,257,Lisboa
1164,T3,1189000,218,Lisboa
1165,T2,295000,85,Setúbal
1166,T3,390000,136,Setúbal
1167,T2,315000,95.70,Porto
1168,T1,199500,54.67,Porto
1169,T2,260000,92,Porto
1170,T2,570000,97,Lisboa
1171,T1,595000,71,Lisboa
1172,T4,1695000,216,Lisboa
1173,T2,154900,75,Setúbal
1174,T3,385000,141,Porto
1175,T3,175000,87.20,Lisboa
1176,T2,297000,90,Lisboa
1177,T3,220000,100,Leiria
1178,T2,435000,115.65,Faro
1179,T0,167500,40,Porto
1180,T3,1950000,175,Porto
1181,T2,275000,65,Lisboa
1182,T1,225000,58.53,Porto
1183,T2,435000,82.80,Faro
1184,T2,460000,90,Faro
1185,T3,325000,132,Porto
1186,T2,845000,119.35,Porto
1187,T2,229500,77.30,Lisboa
1188,T3,960000,127.20,Lisboa
1189,T2,275000,70,Lisboa
1190,T2,315000,97,Braga
1191,T3,620000,172,Porto
1192,T4,1250000,199,Porto
1193,T3,400000,117,Porto
1194,T3,600000,130.80,Porto
1195,T1,150000,53,Aveiro
1196,T2,599900,104,Faro
1197,T2,315000,87,Braga
1198,T2,765000,196,Setúbal
1199,T3,1100000,173.50,Lisboa
1200,T1,345000,93.55,Setúbal
1201,T3,1330000,350.40,Setúbal
1202,T2,495000,216.65,Faro
1203,T2,330000,100.15,Faro
1204,T1,215000,48,Porto
1205,T3,295000,102,Ilha da Madeira
1206,T3,225000,83,Lisboa
1207,T3,484000,111,Lisboa
1208,T2,309000,117,Braga
1209,T2,369000,78,Lisboa
1210,T3,149900,156.82,Portalegre
1211,T4,580000,165.66,Porto
1212,T1,295000,57.80,Setúbal
1213,T1,169900,80,Porto
1214,T2,226000,103,Porto
1215,T1,199500,55,Porto
1216,T5,645000,179,Porto
1217,T1,270000,73.45,Porto
1219,T3,395000,168,Ilha de São Miguel
1221,T3,210000,124.50,Apartamento para comprar: Viseu
1222,T3,397500,108.35,Porto
1223,T2,352000,81.36,Faro
1224,T1,152500,61,Setúbal
1225,T3,349000,148,Porto
1226,T4,195000,106,Setúbal
1227,T2,199000,95,Setúbal
1228,T4,1600000,304.05,Porto
1229,T1,180000,44,Faro
1230,T3,275000,77,Lisboa
1231,T2,265000,138.25,Porto
1232,T1,160000,42,Porto
1233,T2,199900,80,Porto
1235,T2,165000,95,Setúbal
1236,T2,207000,73,Porto
1237,T3,600000,131,Aveiro
1238,T2,315000,86.50,Faro
1239,T2,198000,100,Porto
1240,T4,890000,232,Porto
1241,T2,365000,125,Porto
1242,T3,196000,71,Setúbal
1243,T2,319000,89.80,Faro
1244,T2,219900,110,Porto
1245,T3,259000,111.70,Braga
1246,T2,219000,119,Porto
1247,T0,169000,57.48,Porto
1248,T3,435000,113.70,Faro
1249,T3,335000,142,Braga
1250,T3,1395000,136,Lisboa
1251,T1,250440,70,Faro
1253,T2,324920,115,Faro
1254,T1,175000,50,Lisboa
1255,T2,188277,78,Porto
1256,T3,415000,185,Braga
1257,T2,429900,105,Lisboa
1258,T1,240000,73,Porto
1259,T2,270000,90,Porto
1260,T2,192500,90,Setúbal
1261,T2,369900,60,Lisboa
1262,T2,315000,87,Braga
1263,T2,249000,65,Porto
1264,T3,402500,133.90,Porto
1265,T3,159990,96,Setúbal
1266,T2,149000,99.49,Santarém
1268,T3,145000,78,Setúbal
1269,T3,245000,132,Porto
1270,T2,169900,80,Porto
1271,T2,172000,65,Setúbal
1272,T2,159000,59,Setúbal
1273,T2,170000,160,Aveiro
1274,T3,429900,110,Lisboa
1275,T3,230000,90,Lisboa
1276,T3,185000,165,Coimbra
1277,T2,300000,71,Porto
1278,T3,429900,80,Lisboa
1279,T2,369900,67,Lisboa
1280,T3,375000,181,Braga
1281,T4,395000,198,Braga
1282,T2,369900,66,Lisboa
1283,T5,690000,230,Porto
1284,T2,170000,81,Aveiro
1285,T3,109900,102,Aveiro
1286,T2,210000,73,Setúbal
1287,T1,145000,53,Setúbal
1288,T2,214000,116,Porto
1289,T2,720000,93,Lisboa
1290,T4,1980000,180,Lisboa
1291,T3,599000,161,Porto
1292,T1,340000,74,Porto
1293,T2,191849,78,Porto
1294,T2,190063,78,Porto
1295,T2,190154,78,Porto
1296,T3,95000,93,Coimbra
1297,T2,280000,105.09,Setúbal
1298,T2,330000,81,Lisboa
1300,T3,245000,132,Porto
1301,T4,560000,177,Faro
1302,T4,580000,141,Porto
1303,T4,890000,232,Porto
1304,T2,155000,82,Braga
1306,T3,625000,123,Faro
1307,T3,600000,123,Faro
1308,T3,305000,174,Santarém
1309,T2,550000,95,Faro
1311,T3,220000,145,Faro
1312,T2,320000,98,Faro
1315,T3,575000,123,Faro
1316,T4,350000,161,Santarém
1317,T4,340000,152,Santarém
1318,T4,350000,183,Santarém
1319,T4,739990,180,Lisboa
1320,T2,209000,86,Lisboa
1321,T5,2500000,251.73,Lisboa
1322,T1,195000,127,Santarém
1323,T2,280900,73.50,Porto
1324,T3,289500,138,Porto
1325,T1,185000,60,Porto
1326,T2,199950,74,Lisboa
1327,T5,1398000,296,Porto
1328,T3,356000,115.80,Porto
1330,T3,490000,108,Lisboa
1331,T2,199000,45,Lisboa
1332,T2,410000,103.94,Porto
1333,T3,480000,158,Porto
1334,T4,260000,104,Faro
1335,T1,180000,45,Porto
1336,T3,249000,100,Faro
1337,T0,310000,40,Lisboa
1338,T1,575000,78,Lisboa
1340,T1,248000,45.07,Porto
1341,T1,175500,54,Leiria
1342,T2,195000,70,Lisboa
1343,T1,248000,54.70,Porto
1344,T2,263000,85,Porto
1345,T1,119900,56,Setúbal
1346,T1,235000,52,Porto
1347,T1,259000,60.71,Porto
1348,T1,236000,43.75,Porto
1349,T4,780000,183.45,Porto
1350,T3,445000,134,Lisboa
1351,T2,160000,65,Lisboa
1352,T3,195000,95,Setúbal
1353,T3,298000,80,Lisboa
1354,T3,245000,103,Setúbal
1355,T1,399000,52,Lisboa
1356,T3,450000,133,Aveiro
1357,T2,169900,74,Setúbal
1358,T2,600000,92,Lisboa
1359,T2,250000,73,Setúbal
1360,T2,225000,75,Porto
1361,T3,270000,126,Porto
1362,T2,157500,57,Lisboa
1363,T4,980000,236,Lisboa
1364,T3,229800,109,Lisboa
1365,T2,799000,158,Lisboa
1366,T3,430000,121,Setúbal
1367,T2,279800,132,Lisboa
1368,T3,190000,86,Setúbal
1369,T2,159300,81.40,Setúbal
1370,T2,248000,73,Coimbra
1371,T3,357000,114.80,Porto
1372,T3,625000,146.70,Aveiro
1373,T2,285900,82.80,Porto
1374,T3,260000,127,Porto
1375,T2,315000,95.50,Porto
1376,T0,210000,41,Porto
1377,T2,362500,92.60,Aveiro
1378,T1,325000,55,Porto
1379,T2,200000,86,Setúbal
1380,T3,325000,108,Lisboa
1381,T1,215000,63,Faro
1382,T2,330000,105,Ilha da Madeira
1383,T3,400000,133,Ilha da Madeira
1384,T0,99500,62,Coimbra
1385,T2,550000,132,Lisboa
1386,T3,225000,119,Setúbal
1387,T3,1490000,266,Porto
1388,T3,1950000,150,Lisboa
1389,T2,585000,106,Lisboa
1390,T3,480000,147,Lisboa
1391,T3,195000,83,Setúbal
1392,T4,975000,187,Faro
1393,T3,229000,110.50,Faro
1394,T1,185000,49,Faro
1395,T3,269500,105,Braga
1396,T2,355000,88,Faro
1397,T1,990000,167.21,Lisboa
1398,T4,580000,165.66,Porto
1399,T3,630000,156,Porto
1400,T2,370000,103,Porto
1401,T2,139900,67,Porto
1402,T3,445000,135.84,Lisboa
1403,T3,180000,89,Setúbal
1404,T2,815000,123,Lisboa
1405,T1,235000,47,Lisboa
1406,T3,249900,101,Porto
1407,T3,615000,167.55,Lisboa
1408,T2,500000,97,Ilha da Madeira
1409,T2,750000,93,Faro
1410,T4,780000,164,Lisboa
1411,T2,800000,114,Faro
1412,T3,450000,119,Lisboa
1413,T2,418700,100.48,Faro
1414,T2,297500,105.80,Faro
1415,T3,444000,120,Lisboa
1416,T5,695000,117,Lisboa
1417,T3,1017000,136,Porto
1419,T4,470000,211,Porto
1420,T2,315000,87,Braga
1421,T3,870000,164.95,Porto
1422,T3,225000,90,Lisboa
1423,T2,150000,91,Aveiro
1424,T2,390000,70,Lisboa
1425,T2,193000,98,Porto
1426,T3,204000,98,Setúbal
1427,T3,515000,140,Lisboa
1430,T1,379000,72,Lisboa
1431,T2,1540000,175,Lisboa
1432,T2,599000,150,Lisboa
1433,T3,890000,158,Faro
1434,T3,405000,140,Lisboa
1435,T3,219000,96,Setúbal
1436,T3,340000,111,Faro
1437,T5,990000,228,Porto
1438,T3,214900,88,Braga
1439,T3,1300000,120,Lisboa
1440,T3,229900,74,Lisboa
1441,T4,210000,127,Leiria
1442,T3,850000,158,Porto
1443,T3,890000,135,Lisboa
1444,T2,269500,108,Leiria
1445,T3,287000,116,Porto
1446,T3,459000,145,Porto
1447,T2,235000,90,Porto
1448,T3,435000,180,Lisboa
1449,T3,390000,135,Lisboa
1450,T3,370000,130,Lisboa
1451,T2,535000,106,Lisboa
1452,T2,665500,115,Porto
1453,T2,127500,79,Apartamento para comprar: Castelo Branco
1454,T2,550000,106,Porto
1455,T2,297000,95.64,Porto
1456,T3,177000,98.90,Setúbal
1457,T2,287000,93.50,Faro
1458,T2,172000,94,Coimbra
1459,T2,343000,92,Porto
1460,T3,170000,103,Lisboa
1461,T3,235000,108,Setúbal
1462,T2,365000,105.90,Viana do Castelo
1463,T1,242000,64.95,Viana do Castelo
1464,T1,227000,71.30,Viana do Castelo
1465,T2,365000,105.90,Viana do Castelo
1466,T1,252500,64.95,Viana do Castelo
1467,T1,242000,64.95,Viana do Castelo
1468,T1,262500,64.95,Viana do Castelo
1469,T2,350000,105.90,Viana do Castelo
1470,T2,335000,105.90,Viana do Castelo
1471,T2,240000,80,Porto
1472,T2,174900,79,Porto
1473,T1,179500,52.73,Coimbra
1474,T3,576030,120.54,Porto
1475,T3,621420,131.40,Porto
1476,T2,411645,84.45,Porto
1477,T3,591300,131.40,Porto
1478,T3,743655,135.66,Porto
1479,T1,252500,64.95,Viana do Castelo
1480,T1,227000,71.30,Viana do Castelo
1481,T2,402000,98,Viana do Castelo
1482,T3,320000,131,Porto
1483,T2,330000,91.05,Viana do Castelo
1484,T1,262500,64.95,Viana do Castelo
1485,T1,232000,71.30,Viana do Castelo
1486,T3,472500,133.85,Viana do Castelo
1487,T1,306225,68.05,Porto
1488,T2,368835,78.23,Porto
1489,T2,378000,91.36,Viana do Castelo
1490,T4,295000,249,Coimbra
1491,T3,350000,137,Lisboa
1492,T4,265000,121.30,Coimbra
1493,T3,255000,120,Coimbra
1494,T2,356850,79.30,Porto
1495,T3,542430,120.54,Porto
1496,T2,352035,78.23,Porto
1497,T2,379980,84.44,Porto
1498,T2,374730,79.30,Porto
1499,T2,368835,78.23,Porto
1500,T1,232000,71.30,Viana do Castelo
1501,T3,630000,154.19,Viana do Castelo
1502,T3,650000,145.60,Viana do Castelo
1503,T2,340000,91.98,Viana do Castelo
1504,T3,580000,135,Aveiro
1505,T3,310000,94.39,Leiria
1506,T4,1075000,179,Lisboa
1507,T3,225000,123,Coimbra
1508,T1,447210,99.38,Porto
1509,T2,585000,122,Lisboa
1510,T2,300900,59.88,Porto
1511,T1,289000,76,Lisboa
1512,T1,268335,59.63,Porto
1513,T3,380000,137.70,Porto
1514,T5,419000,140,Lisboa
1515,T2,368835,78.23,Porto
1516,T2,575000,125,Lisboa
1517,T5,480000,200,Faro
1518,T1,225000,59,Setúbal
1519,T2,153000,93,Aveiro
1520,T3,375000,115,Braga
1521,T4,2270000,347,Lisboa
1522,T2,250000,100,Lisboa
1523,T2,260000,86,Porto
1524,T3,325000,138,Porto
1525,T3,730000,130,Lisboa
1526,T3,710000,149,Lisboa
1527,T2,550000,122,Lisboa
1528,T2,411645,84.45,Porto
1529,T2,615000,120,Lisboa
1530,T2,575000,122,Lisboa
1531,T3,690000,149,Lisboa
1532,T3,295000,110,Lisboa
1533,T3,715000,157.08,Viana do Castelo
1534,T3,505000,169.15,Viana do Castelo
1535,T3,505000,169.15,Viana do Castelo
1536,T3,484000,169.15,Viana do Castelo
1537,T3,220000,135,Braga
1538,T2,229900,107.80,Porto
1539,T4,350000,120,Santarém
1540,T4,340000,125,Santarém
1541,T4,350000,124,Santarém
1542,T3,305000,125,Santarém
1543,T3,305000,126,Santarém
1544,T3,520000,157.60,Viana do Castelo
1545,T3,775000,164.50,Viana do Castelo
1547,T0,400000,51,Faro
1548,T4,770000,191.73,Porto
1550,T2,278000,69,Leiria
1551,T4,450000,150,Lisboa
1552,T2,219900,110.70,Porto
1553,T3,198000,113,Braga
1554,T1,579800,82,Porto
1555,T0,548000,77,Porto
1557,T2,217000,86,Braga
1558,T2,269900,78,Porto
1559,T4,899000,165,Lisboa
1560,T2,360000,100,Lisboa
1561,T2,870000,95.41,Lisboa
1562,T1,195000,40.80,Porto
1563,T3,590000,120,Lisboa
1564,T2,200000,116,Porto
1565,T3,255000,108,Lisboa
1566,T3,1190000,123.21,Lisboa
1567,T3,290000,140,Porto
1568,T2,369285,78.55,Porto
1569,T2,374730,79.30,Porto
1570,T3,576030,120.54,Porto
1571,T3,350000,110.32,Faro
1572,T1,444735,98.83,Porto
1573,T2,369285,78.55,Porto
1574,T2,370185,78.29,Porto
1575,T2,411645,84.45,Porto
1576,T2,374730,79.30,Porto
1577,T2,352305,78.29,Porto
1578,T3,542430,120.54,Porto
1579,T2,369780,78.20,Porto
1580,T2,411645,84.45,Porto
1581,T2,230000,107,Setúbal
1582,T3,400000,136,Porto
1583,T2,353475,78.55,Porto
1584,T2,370185,78.29,Porto
1585,T3,370000,119,Faro
1586,T2,368835,78.23,Porto
1587,T3,622920,131.40,Porto
1588,T2,380025,84.45,Porto
1589,T2,356850,79.30,Porto
1590,T2,411645,84.45,Porto
1591,T2,840000,107,Faro
1592,T3,591300,131.40,Porto
1593,T2,352305,78.29,Porto
1594,T2,353790,78.62,Porto
1595,T2,411645,84.45,Porto
1596,T2,369600,78.62,Porto
1597,T2,380025,84.45,Porto
1598,T3,576030,120.54,Porto
1599,T2,378855,84.19,Porto
1600,T2,370185,78.29,Porto
1601,T1,326850,68.66,Porto
1602,T2,425000,90,Faro
1603,T3,267000,114,Porto
1604,T2,190000,86,Porto
1605,T2,274000,74,Porto
1606,T2,344500,94.75,Lisboa
1607,T2,187500,67,Lisboa
1608,T2,159000,74.30,Setúbal
1609,T1,210000,97.80,Porto
1610,T0,135000,26.70,Porto
1611,T1,259950,65,Porto
1612,T3,243000,112,Porto
1613,T4,3225000,346,Lisboa
1614,T2,159000,113,Porto
1615,T3,350000,110.32,Faro
1616,T2,270000,100,Faro
1617,T3,165000,141,Santarém
1618,T2,185000,121,Apartamento para comprar: Castelo Branco
1619,T3,550000,167,Porto
1620,T3,255000,85,Lisboa
1621,T2,309990,115.85,Lisboa
1622,T3,720000,183,Porto
1623,T3,330000,125,Ilha de São Miguel
1624,T2,189900,64.15,Faro
1625,T4,795000,161.07,Faro
1626,T3,550000,130.81,Faro
1627,T2,585000,123,Porto
1628,T2,362500,99.90,Faro
1629,T2,385000,109.82,Faro
1630,T3,238000,93,Setúbal
1631,T3,367500,119.78,Porto
1632,T0,180000,35.15,Porto
1633,T2,750000,112,Porto
1634,T1,203000,62,Porto
1635,T2,178000,87,Porto
1636,T3,495000,132.04,Porto
1637,T3,467500,132.04,Porto
1638,T0,159000,48,Porto
1639,T1,377000,82,Faro
1640,T4,600000,140,Lisboa
1641,T4,747000,220,Braga
1642,T3,695000,152,Lisboa
1643,T3,550000,130,Faro
1644,T2,138500,70,Setúbal
1645,T4,795000,161,Faro
1646,T4,495000,138,Coimbra
1648,T3,230000,80.70,Porto
1649,T3,270000,130,Porto
1650,T2,350000,98,Lisboa
1651,T3,235000,115,Santarém
1652,T1,147500,59,Braga
1653,T1,200000,60,Coimbra
1654,T3,280000,110,Coimbra
1655,T2,125000,88.27,Coimbra
1656,T2,375000,80,Lisboa
1658,T2,165000,87,Porto
1659,T2,269000,72,Porto
1660,T2,130000,65,Setúbal
1661,T2,138000,88,Aveiro
1663,T3,220000,142,Porto
1664,T3,189000,100,Porto
1665,T3,325000,117.20,Porto
1666,T3,300000,110.92,Porto
1667,T2,175000,81,Setúbal
1668,T2,229500,67,Lisboa
1669,T3,160000,69,Setúbal
1671,T2,630000,68,Lisboa
1672,T3,329000,131,Porto
1673,T3,325000,137,Porto
1674,T2,310000,97,Faro
1676,T1,500000,44,Lisboa
1677,T3,347500,129,Lisboa
1678,T2,276000,100,Lisboa
1679,T3,215000,115,Lisboa
1680,T2,215000,70,Lisboa
1681,T2,195000,95,Santarém
1682,T2,235000,125,Porto
1683,T4,795000,208,Setúbal
1684,T2,198000,116,Porto
1685,T2,530000,90.78,Lisboa
1686,T2,169500,99,Porto
1687,T3,393000,145,Porto
1688,T2,320000,118,Porto
1689,T2,210000,105,Porto
1690,T2,195000,86,Porto
1691,T2,229500,81,Lisboa
1692,T2,227500,100,Porto
1693,T2,350000,86.29,Porto
1694,T4,210000,135,Coimbra
1695,T3,390000,132,Lisboa
1697,T3,298000,126.60,Porto
1698,T4,350000,175,Porto
1699,T1,240000,52,Porto
1700,T3,567500,138.75,Porto
1701,T3,705000,110,Lisboa
1702,T0,179000,34,Braga
1703,T3,399000,95,Lisboa
1704,T2,298000,105,Lisboa
1705,T2,275000,80,Lisboa
1706,T3,225000,117,Setúbal
1707,T3,450000,118.01,Porto
1708,T3,400000,148,Porto
1709,T3,356000,115.80,Porto
1710,T2,328000,71.01,Porto
1711,T2,179000,48,Setúbal
1712,T3,199700,155.60,Santarém
1713,T3,189000,122,Porto
1714,T3,279000,148,Braga
1715,T2,199000,69,Faro
1716,T2,370000,75.40,Aveiro
1717,T2,240000,82.42,Leiria
1718,T3,235000,110,Leiria
1719,T2,420000,101,Faro
1720,T1,275000,63.99,Faro
1721,T3,395000,126.72,Faro
1722,T2,434600,100,Faro
1723,T3,598900,148,Faro
1724,T2,174900,79,Porto
1725,T2,245000,69,Lisboa
1726,T3,199900,152,Braga
1727,T3,275000,82,Setúbal
1728,T3,545000,152.17,Porto
1729,T3,259500,107,Porto
1730,T3,750000,120,Lisboa
1731,T2,184000,121,Braga
1732,T3,260000,87.50,Lisboa
1733,T2,229500,70,Lisboa
1734,T3,750000,119.18,Lisboa
1735,T2,749000,122,Faro
1736,T1,485000,68.18,Lisboa
1737,T2,315000,86,Faro
1738,T3,275000,174,Santarém
1739,T2,250000,95,Porto
1740,T3,245000,157,Santarém
1741,T3,285000,94.27,Setúbal
1742,T2,365000,78.37,Lisboa
1743,T3,249000,110,Leiria
1744,T2,234900,85.50,Porto
1745,T2,199600,70,Faro
1746,T4,545000,106.40,Lisboa
1747,T2,170000,81,Aveiro
1748,T2,249900,80,Porto
1749,T2,249900,82.20,Porto
1751,T3,160000,73,Setúbal
1752,T1,139000,45,Setúbal
1753,T2,320000,90,Lisboa
1754,T3,749000,130,Lisboa
1755,T2,88500,67.79,Setúbal
1757,T3,760000,172,Lisboa
1758,T3,467500,132,Porto
1759,T3,2600000,209,Ilha da Madeira
1760,T3,1050000,178,Ilha da Madeira
1761,T1,395000,63,Ilha da Madeira
1762,T3,920000,174,Ilha da Madeira
1763,T1,440000,72,Ilha da Madeira
1764,T4,1450000,224.60,Aveiro
1765,T1,155000,57,Porto
1766,T3,179500,87,Setúbal
1767,T3,490000,180,Braga
1768,T1,255000,82.57,Faro
1769,T3,740000,281,Faro
1770,T2,239500,87.80,Faro
1771,T2,249000,89.20,Faro
1772,T3,395000,117,Porto
1773,T2,195000,86,Porto
1774,T4,325000,220,Santarém
1776,T2,241500,89,Porto
1777,T3,290000,174,Santarém
1778,T2,480000,80.10,Lisboa
1779,T3,260000,157,Santarém
1780,T2,785000,139,Ilha da Madeira
1781,T1,435000,73,Ilha da Madeira
1782,T3,345000,145,Leiria
1783,T2,178000,105,Porto
1786,T2,750000,133,Ilha da Madeira
1787,T3,860000,168,Ilha da Madeira
1788,T2,775000,128,Ilha da Madeira
1789,T2,720000,133,Ilha da Madeira
1790,T1,365000,59,Ilha da Madeira
